Pla,Horse No,Horse,Jockey,Trainer,Act Wt,Declare Horse Wt,Draw,LBW,RunningPos,Finish Time,Win Odds,RaceID,Class,Loc,Length,Going,Track
3,10,UNIVERSAL GO GO(B132),C Y Ho,K W Lui,118,1107,1,3/4,7 7 3 ,1:09.70,7.6,20-21-290,Class 4,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
4,9,LITTLE PLAYER(E066),Z Purton,D A Hayes,123,1121,12,2,10 10 4 ,1:09.85,26,20-21-290,Class 4,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
5,1,JOLLY GOOD HEART(D366),K H Chan,T P Yung,126,1149,4,3,1 1 5 ,1:10.05,87,20-21-290,Class 4,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
6,8,VICTORIA GENERAL(E021),B Shinn,D J Hall,125,1092,9,3-3/4,11 11 6 ,1:10.16,12,20-21-290,Class 4,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
7,2,CHAMP PATROL(D086),C L Chau,C Fownes,125,1128,11,4-1/2,6 6 7 ,1:10.27,18,20-21-290,Class 4,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
8,5,FOCUS(C254),K C Leung,P F Yiu,126,1080,5,4-3/4,4 4 8 ,1:10.31,42,20-21-290,Class 4,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
9,12,WINNING WAYS(B332),A Badel,C S Shum,116,1180,6,6-3/4,9 9 9 ,1:10.65,19,20-21-290,Class 4,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
10,7,STRONG ALLIANCE(D445),A Hamelin,K H Ting,125,1016,10,7-1/2,12 12 10 ,1:10.74,158,20-21-290,Class 4,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
11,6,SKY CHAMPION(E010),N Callan,Y S Tsui,125,1264,7,9-3/4,8 8 11 ,1:11.11,31,20-21-290,Class 4,HV,1200M,GOOD,"T-1F - ""C+3"" Course"
12,11,ONE HAPPY STAR(C486),M F Poon,C H Yip,115,1085,8,11,2 2 12 ,1:11.32,8.1,20-21-290,Class 4,HV,1200M,GOOD,"T-1F - ""C+3"" Course"

1,3,GRATEFUL HEART(D278),Z Purton,C S Shum,131,1083,1,-,2 2 1 ,1:08.79,2.6,20-21-291,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
2,7,HARRIER JET(T372),V Borges,P O'Sullivan,118,1163,2,2-1/2,4 3 2 ,1:09.18,15,20-21-291,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
3,4,SPARKLING DRAGON(B033),K C Leung,A T Millard,131,1138,8,2-3/4,6 5 3 ,1:09.22,24,20-21-291,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
4,2,LOVING A BOOM(C122),C Soumillon,R Gibson,133,1217,12,3,9 9 4 ,1:09.29,15,20-21-291,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
5,1,IMA SINGLE MAN(D476),M Chadwick,A S Cruz,133,1098,6,3-1/4,7 8 5 ,1:09.33,25,20-21-291,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
6,11,THOU SHALL SING(B047),C Y Ho,K W Lui,117,1104,10,6-1/4,11 11 6 ,1:09.78,68,20-21-291,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
7,8,JUST NOT LISTENING(B192),K H Chan,T P Yung,113,1200,5,7-1/2,5 6 7 ,1:10.01,146,20-21-291,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
8,6,SUPER COMMANDER(D350),B Shinn,D E Ferraris,122,1089,9,8-1/2,8 7 8 ,1:10.17,251,20-21-291,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
9,12,MORE THAN A HORSE(D141),M L Yeung,D J Whyte,114,1090,7,8-3/4,10 10 9 ,1:10.20,119,20-21-291,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
10,5,MAN STAR(D429),A Hamelin,K H Ting,125,1153,3,10,3 4 10 ,1:10.38,14,20-21-291,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
11,9,SUPER AXIOM(E105),C Schofield,D A Hayes,117,1262,4,10-1/4,1 1 11 ,1:10.42,1.9,20-21-291,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
12,10,BRIGHT KID(C060),C Wong,W Y So,110,1160,11,10-1/2,12 12 12 ,1:10.46,81,20-21-291,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"

1,1,REEL BIZZY(C138),Z Purton,C S Shum,133,1076,11,-,1 1 1 1 ,1:39.91,8.8,20-21-292,Class 3,HV,1650M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
2,5,NOBLE STEED(A326),N Callan,K W Lui,129,1169,5,N,4 7 5 2 ,1:39.96,31,20-21-292,Class 3,HV,1650M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
3,2,EASY GO EASY WIN(B112),C L Chau,D J Whyte,125,1148,7,1/2,3 3 4 3 ,1:40.01,10,20-21-292,Class 3,HV,1650M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
4,10,SAVAQUIN(D479),A Badel,J Size,120,1070,8,3/4,8 8 8 4 ,1:40.04,4.2,20-21-292,Class 3,HV,1650M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
5,11,BLAZING BEAT(D342),M L Yeung,K H Ting,116,1038,6,1-1/4,2 5 3 5 ,1:40.10,185,20-21-292,Class 3,HV,1650M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
6,4,NABOO STAR(B366),C Soumillon,C Fownes,130,1063,1,1-3/4,6 10 9 6 ,1:40.21,2.6,20-21-292,Class 3,HV,1650M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
7,3,NAMJONG PLUS(B048),A Hamelin,Y S Tsui,132,1101,3,2-1/2,7 4 6 7 ,1:40.31,10,20-21-292,Class 3,HV,1650M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
8,8,PRIME MINISTER(D288),C Wong,P F Yiu,119,1144,9,2-1/2,9 2 2 8 ,1:40.31,68,20-21-292,Class 3,HV,1650M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
9,6,HEAVENLY THOUGHT(C163),K H Chan,F C Lor,120,1080,2,2-3/4,5 6 7 9 ,1:40.33,19,20-21-292,Class 3,HV,1650M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
10,7,HELENE WISDOM STAR(D460),C Y Ho,A S Cruz,124,1156,10,3,10 9 10 10 ,1:40.37,5.4,20-21-292,Class 3,HV,1650M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
-1,9,PRINCE OF BON BON(D383),B Shinn,D E Ferraris,122,---,---,---,---,---,---,20-21-292,Class 3,HV,1650M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
-1,12,RICH AND LUCKY(C413),J Moreira,L Ho,116,---,---,---,---,---,---,20-21-292,Class 3,HV,1650M,GOOD TO FIRM,"T-1F - ""C+3"" Course"

1,10,KINDA COOL(D297),J Moreira,F C Lor,120,1063,2,-,6 5 1 ,1:09.28,2.2,20-21-293,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
2,12,SHOUSON(C326),K C Leung,A T Millard,117,1151,10,3/4,11 10 2 ,1:09.40,54,20-21-293,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
3,5,WIND N GRASS(D197),A Badel,J Size,127,1097,4,1-1/2,10 8 3 ,1:09.52,6.4,20-21-293,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
4,2,MIG ENERGY(C376),A Hamelin,A S Cruz,132,1141,3,2-1/4,7 7 4 ,1:09.64,8.3,20-21-293,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
5,9,FLYING BONUS(B433),Z Purton,C H Yip,120,1210,9,2-1/4,1 1 5 ,1:09.66,11,20-21-293,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
6,3,STAR OF YUEN LONG(C303),K H Chan,K L Man,125,1120,1,2-1/2,3 3 6 ,1:09.70,10,20-21-293,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
7,1,STANLEY PARK(C446),C Soumillon,D E Ferraris,133,1344,5,3,4 4 7 ,1:09.77,6,20-21-293,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
8,11,BLOTTING PAPER(D043),C Wong,R Gibson,112,1147,6,3-1/2,2 2 8 ,1:09.83,105,20-21-293,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
9,6,ISLAND SHINE(D040),N Callan,P F Yiu,126,1178,11,3-1/2,8 9 9 ,1:09.84,48,20-21-293,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
10,7,SHAMPORT(B167),C Y Ho,C Fownes,126,1088,12,3-3/4,12 11 10 ,1:09.86,37,20-21-293,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
11,8,TAKING AIM(B244),C L Chau,D J Whyte,119,1224,8,4-1/2,5 6 11 ,1:10.00,19,20-21-293,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
12,4,HINCHINLOVE(C001),H T Mo,T P Yung,124,1184,7,10-1/2,9 12 12 ,1:10.96,105,20-21-293,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"

1,12,CALIFORNIADEEPSHOT(D276),M Chadwick,A S Cruz,116,1185,10,-,2 2 1 ,1:08.79,4.5,20-21-294,Class 2,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
2,1,WILL POWER(D093),C L Chau,D J Whyte,126,1153,2,N,4 4 2 ,1:08.83,7.9,20-21-294,Class 2,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
3,5,CLASSIC UNICORN(C343),T Piccone,W Y So,126,1197,1,N,1 1 3 ,1:08.86,7.7,20-21-294,Class 2,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
4,2,HONG KONG WIN(C333),J Moreira,J Size,131,1232,5,1-1/2,7 6 4 ,1:09.03,8.2,20-21-294,Class 2,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
5,6,GOLDEN DASH(B190),A Badel,C S Shum,125,1110,3,1-3/4,3 3 5 ,1:09.06,4.6,20-21-294,Class 2,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
6,4,EXPLOSIVE WITNESS(B001),C Soumillon,C Fownes,127,1196,6,2-1/4,9 9 6 ,1:09.14,7.9,20-21-294,Class 2,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
7,8,GUNNISON(A377),H N Wong,Y S Tsui,117,1013,9,4,12 12 7 ,1:09.42,75,20-21-294,Class 2,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
8,9,MEGA HEART(A148),A Hamelin,C W Chang,120,1198,8,4,10 10 8 ,1:09.43,51,20-21-294,Class 2,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
9,11,JOYFUL UNION(C232),V Borges,T P Yung,118,1115,12,5,11 11 9 ,1:09.57,32,20-21-294,Class 2,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
10,10,LARSON(D199),C Y Ho,F C Lor,119,1012,11,5-1/4,6 5 10 ,1:09.64,19,20-21-294,Class 2,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
11,3,SHINING GEM(C058),K C Leung,P F Yiu,131,1170,4,5-1/2,5 8 11 ,1:09.68,7.8,20-21-294,Class 2,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"
12,7,RACING FIGHTER(B285),M F Poon,C H Yip,119,1200,7,7-1/4,8 7 12 ,1:09.95,33,20-21-294,Class 2,HV,1200M,GOOD TO FIRM,"T-1F - ""C+3"" Course"

1,6,SHOUSON(C326),Z Purton,J Moore,126,1113,12,-,3 2 1 ,1:09.85,5.3,21-22-315,Class 4,HV,1200M,GOOD,"T-1F - ""C"" Course"
2,10,GOLDEN GLORY(T076),S de Sousa,K H Ting,122,1079,9,1/2,6 5 2 ,1:09.94,25,21-22-315,Class 4,HV,1200M,GOOD,"T-1F - ""C"" Course"
3,11,MASTER ALBERT(A296),K Teetan,W Y So,121,1116,11,1-1/2,10 12 3 ,1:10.10,20,21-22-315,Class 4,HV,1200M,GOOD,"T-1F - ""C"" Course"
4,7,PLIKCLONE(D003),J Moreira,D J Hall,124,1015,1,2,5 6 5 ,1:10.18,11,21-22-315,Class 4,HV,1200M,GOOD,"T-1F - ""C"" Course"
5,4,HERO TIME(B010),M Chadwick,R Gibson,128,1132,3,2,2 3 4 ,1:10.17,12,21-22-315,Class 4,HV,1200M,GOOD,"T-1F - ""C"" Course"
6,1,LORIZ(C036),C Y Ho,P F Yiu,133,1227,6,2-1/4,1 1 6 ,1:10.19,3.1,21-22-315,Class 4,HV,1200M,GOOD,"T-1F - ""C"" Course"
7,2,HAPPY ALUMNI(C065),T Piccone,K W Lui,131,1227,7,3-1/4,12 10 7 ,1:10.38,4.4,21-22-315,Class 4,HV,1200M,GOOD,"T-1F - ""C"" Course"
8,12,I'M THE CONQUIST(B155),L Hewitson,D J Whyte,115,1100,10,4,8 9 8 ,1:10.47,23,21-22-315,Class 4,HV,1200M,GOOD,"T-1F - ""C"" Course"
9,3,SHIMMER AND SHINE(B080),C Schofield,C Fownes,129,1175,4,4-1/4,7 7 9 ,1:10.53,23,21-22-315,Class 4,HV,1200M,GOOD,"T-1F - ""C"" Course"
10,9,PLAY TO WIN(B468),K C Leung,T P Yung,123,1055,5,5,4 4 10 ,1:10.63,9.4,21-22-315,Class 4,HV,1200M,GOOD,"T-1F - ""C"" Course"
11,8,SUCCESS ALLSTARS(D065),N Callan,D E Ferraris,124,998,8,6-1/4,9 8 11 ,1:10.84,167,21-22-315,Class 4,HV,1200M,GOOD,"T-1F - ""C"" Course"
12,5,LET'S GO PARTY(D045),M L Yeung,C H Yip,126,1081,2,7-1/4,11 11 12 ,1:11.00,33,21-22-315,Class 4,HV,1200M,GOOD,"T-1F - ""C"" Course"

1,11,POLYMER LUCK(T326),G van Niekerk,K H Ting,115,1064,3,-,2 2 2 1 ,1:40.44,3.7,21-22-316,Class 4,HV,1650M,GOOD,"T-1F - ""C"" Course"
2,2,NABOO STAR(B366),C Y Ho,C Fownes,132,1041,1,1/2,8 7 7 2 ,1:40.53,5.1,21-22-316,Class 4,HV,1650M,GOOD,"T-1F - ""C"" Course"
3,3,ORIENTAL ELITE(A282),N Callan,P O'Sullivan,130,1118,9,3/4,3 4 4 3 ,1:40.55,14,21-22-316,Class 4,HV,1650M,GOOD,"T-1F - ""C"" Course"
4,1,RULETHEROOST(B299),Z Purton,F C Lor,133,1131,5,2-3/4,5 6 6 4 ,1:40.86,4.2,21-22-316,Class 4,HV,1650M,GOOD,"T-1F - ""C"" Course"
5,4,BRIGHT KID(C060),L Hewitson,D J Whyte,126,1157,2,3-1/2,4 5 3 5 ,1:41.00,11,21-22-316,Class 4,HV,1650M,GOOD,"T-1F - ""C"" Course"
6,8,CITY LEGEND(A086),K C Leung,T P Yung,122,1035,8,3-3/4,10 9 9 6 ,1:41.02,12,21-22-316,Class 4,HV,1650M,GOOD,"T-1F - ""C"" Course"
7,6,HAPPY ROCKY(S147),K H Chan,C W Chang,114,1115,11,4-3/4,11 11 10 7 ,1:41.21,64,21-22-316,Class 4,HV,1650M,GOOD,"T-1F - ""C"" Course"
8,9,NITRO EXPRESS(T353),K Teetan,D E Ferraris,119,1183,6,5-1/4,6 3 5 8 ,1:41.26,8.4,21-22-316,Class 4,HV,1650M,GOOD,"T-1F - ""C"" Course"
9,10,HAPPY HO-1(B286),S de Sousa,C H Yip,117,1101,12,5-1/2,1 1 1 9 ,1:41.33,10,21-22-316,Class 4,HV,1650M,GOOD,"T-1F - ""C"" Course"
10,12,MASTER ROMAN(B455),M Chadwick,W Y So,113,942,4,6,7 8 8 10 ,1:41.39,35,21-22-316,Class 4,HV,1650M,GOOD,"T-1F - ""C"" Course"
11,7,MERIDIAN TALENT(C516),C Schofield,R Gibson,123,1152,7,8-1/2,9 10 11 11 ,1:41.79,52,21-22-316,Class 4,HV,1650M,GOOD,"T-1F - ""C"" Course"
12,5,VITALITY FORTUNE(C348),T H So,L Ho,123,1055,10,15-3/4,12 12 12 12 ,1:42.94,175,21-22-316,Class 4,HV,1650M,GOOD,"T-1F - ""C"" Course"

1,5,WHAT A LEGEND(C004),C Schofield,K H Ting,129,1053,3,-,7 8 1 ,1:10.21,3.2,21-22-317,Class 4,HV,1200M,GOOD,"T-1F - ""C"" Course"
2,1,CONFUCIUS DAY(C272),K H Chan,C W Chang,121,1150,9,1-3/4,1 1 2 ,1:10.49,15,21-22-317,Class 4,HV,1200M,GOOD,"T-1F - ""C"" Course"
3,4,CASA DE FORCA(C289),M Chadwick,A S Cruz,130,1208,10,1-3/4,8 5 3 ,1:10.50,17,21-22-317,Class 4,HV,1200M,GOOD,"T-1F - ""C"" Course"
4,12,THE ONE(B073),C Y Ho,Y S Tsui,118,1158,6,2,9 9 4 ,1:10.54,8.9,21-22-317,Class 4,HV,1200M,GOOD,"T-1F - ""C"" Course"
5,6,CEREFINO(A398),Z Purton,W Y So,126,1053,12,2-1/4,11 11 5 ,1:10.58,67,21-22-317,Class 4,HV,1200M,GOOD,"T-1F - ""C"" Course"
6,11,SHINING ON(A359),H N Wong,K W Lui,118,1018,8,2-1/4,12 12 6 ,1:10.58,26,21-22-317,Class 4,HV,1200M,GOOD,"T-1F - ""C"" Course"
7,2,FANTASTIC FABIO(V364),K Teetan,C H Yip,131,1166,4,5-1/4,3 4 7 ,1:11.03,14,21-22-317,Class 4,HV,1200M,GOOD,"T-1F - ""C"" Course"
8,7,NOBLE MAN(C412),J Moreira,J Size,127,1108,2,5-1/2,5 6 8 ,1:11.07,2.2,21-22-317,Class 4,HV,1200M,GOOD,"T-1F - ""C"" Course"
9,9,DRAGON BOLT(D077),L Hewitson,F C Lor,123,1179,7,6-3/4,10 10 9 ,1:11.28,273,21-22-317,Class 4,HV,1200M,GOOD,"T-1F - ""C"" Course"
10,8,CHUNGHWA JINGSHEN(D148),T H So,L Ho,123,1118,5,7-3/4,4 3 10 ,1:11.46,310,21-22-317,Class 4,HV,1200M,GOOD,"T-1F - ""C"" Course"
11,3,JOLLY CONVERGENCE(V293),N Callan,R Gibson,131,1078,1,8-1/2,6 7 11 ,1:11.56,13,21-22-317,Class 4,HV,1200M,GOOD,"T-1F - ""C"" Course"
12,10,E GENERATION(C322),A Badel,K L Man,122,1095,11,12-3/4,2 2 12 ,1:12.26,56,21-22-317,Class 4,HV,1200M,GOOD,"T-1F - ""C"" Course"
-1,,LUCKY QUALITY(D050),Z Purton,C Fownes,127,---,---,---,---,---,---,21-22-317,Class 4,HV,1200M,GOOD,"T-1F - ""C"" Course"

1,3,WINNING ENDEAVO-1(C048),K Teetan,D J Whyte,131,1046,6,-,9 9 9 1 ,1:40.06,3,21-22-318,Class 4,HV,1650M,GOOD,"T-1F - ""C"" Course"
2,12,EVERYONE'S ELITE(B074),S de Sousa,K L Man,115,1146,12,1/2,8 8 3 2 ,1:40.15,10,21-22-318,Class 4,HV,1650M,GOOD,"T-1F - ""C"" Course"
3,5,DOR DOR(C109),A Badel,J Size,124,1021,7,1-1/4,10 10 11 3 ,1:40.27,10,21-22-318,Class 4,HV,1650M,GOOD,"T-1F - ""C"" Course"
4,8,M-1RAY'S PARTNERS(B426),J Moreira,C H Yip,121,1091,3,2-1/2,7 6 7 4 ,1:40.45,3.4,21-22-318,Class 4,HV,1650M,GOOD,"T-1F - ""C"" Course"
5,2,FLAME LILY(B050),G van Niekerk,F C Lor,132,1213,2,4-1/2,6 7 8 5 ,1:40.76,5.9,21-22-318,Class 4,HV,1650M,GOOD,"T-1F - ""C"" Course"
6,1,ACCLAIMED LIGHT(T369),M Chadwick,P O'Sullivan,133,1043,11,4-3/4,11 12 10 6 ,1:40.82,21,21-22-318,Class 4,HV,1650M,GOOD,"T-1F - ""C"" Course"
7,9,KANBEKI MOLLY(C256),C Y Ho,P F Yiu,119,1032,4,4-3/4,2 2 1 7 ,1:40.83,24,21-22-318,Class 4,HV,1650M,GOOD,"T-1F - ""C"" Course"
8,7,C-1LING LUX-1Y(A083),K H Chan,Y S Tsui,111,1033,10,5-1/4,1 1 2 8 ,1:40.88,20,21-22-318,Class 4,HV,1650M,GOOD,"T-1F - ""C"" Course"
9,10,GALA NIGHT(C331),N Callan,J Moore,120,1129,8,6-1/4,4 5 5 9 ,1:41.05,30,21-22-318,Class 4,HV,1650M,GOOD,"T-1F - ""C"" Course"
10,4,BEAUTY ANGEL(C541),T Piccone,A S Cruz,130,1017,1,7-1/2,5 4 6 10 ,1:41.25,54,21-22-318,Class 4,HV,1650M,GOOD,"T-1F - ""C"" Course"
11,6,FAITHFUL TRINITY(A247),C Schofield,R Gibson,122,1082,9,9-3/4,3 3 4 11 ,1:41.63,27,21-22-318,Class 4,HV,1650M,GOOD,"T-1F - ""C"" Course"
12,11,GOOD RUNNERS WAY(C127),H T Mo,C S Shum,113,1078,5,10-1/2,12 11 12 12 ,1:41.73,111,21-22-318,Class 4,HV,1650M,GOOD,"T-1F - ""C"" Course"

1,8,DOCTOR GEOFF(A409),C Y Ho,K W Lui,115,1002,3,-,3 2 2 2 1 ,1:48.10,4.3,21-22-319,Group Three,HV,1800M ,GOOD,"T-1F - ""C"" Course"
2,6,HARMONY VICTORY(B405),G van Niekerk,C S Shum,115,1070,9,1-1/2,9 9 9 8 2 ,1:48.32,5,21-22-319,Group Three,HV,1800M ,GOOD,"T-1F - ""C"" Course"
3,5,SACRED CAPITAL(D801),J Moreira,J Lau,118,1147,4,1-3/4,4 5 6 7 3 ,1:48.37,3.6,21-22-319,Group Three,HV,1800M ,GOOD,"T-1F - ""C"" Course"
4,2,TIME WARP(A066),K Teetan,A S Cruz,125,1250,5,2-1/2,1 1 1 1 4 ,1:48.50,8.3,21-22-319,Group Three,HV,1800M ,GOOD,"T-1F - ""C"" Course"
5,7,INSAYSHABLE(B156),M Chadwick,Y S Tsui,113,1068,7,2-1/2,6 6 3 3 5 ,1:48.50,31,21-22-319,Group Three,HV,1800M ,GOOD,"T-1F - ""C"" Course"
6,4,SIMPLY BRILLIANT(B090),A Badel,F C Lor,120,1140,6,3-1/4,5 4 5 6 6 ,1:48.63,17,21-22-319,Group Three,HV,1800M ,GOOD,"T-1F - ""C"" Course"
7,3,EAGLE WAY(A093),S de Sousa,J Moore,120,1083,2,3-1/2,7 8 8 9 7 ,1:48.66,16,21-22-319,Group Three,HV,1800M ,GOOD,"T-1F - ""C"" Course"
8,1,SOUTHERN LEGEND(A252),Z Purton,C Fownes,133,1166,1,3-1/2,2 3 4 4 8 ,1:48.66,4.8,21-22-319,Group Three,HV,1800M ,GOOD,"T-1F - ""C"" Course"
9,9,NOT USUAL TALENT(C095),M L Yeung,T P Yung,113,1111,8,3-3/4,8 7 7 5 9 ,1:48.70,31,21-22-319,Group Three,HV,1800M ,GOOD,"T-1F - ""C"" Course"

1,4,WORLD FAMOUS(C288),C Y Ho,P F Yiu,127,1103,6,-,2 2 2 1 1 ,1:48.76,4.5,21-22-320,Class 3,HV,1800M,GOOD,"T-1F - ""C"" Course"
2 ,5,RED ELYSEES(A005),K Teetan,K L Man,126,1147,3,1-1/4,6 6 6 9 2 ,1:48.95,15,21-22-320,Class 3,HV,1800M,GOOD,"T-1F - ""C"" Course"
2 ,6,SUPER ELEGANCE(C183),C Schofield,K H Ting,126,1093,10,1-1/4,9 10 8 3 2 ,1:48.95,6.1,21-22-320,Class 3,HV,1800M,GOOD,"T-1F - ""C"" Course"
4,7,PARTY TOGETHER(C210),S de Sousa,L Ho,125,1054,2,2,4 4 4 5 4 ,1:49.07,6.2,21-22-320,Class 3,HV,1800M,GOOD,"T-1F - ""C"" Course"
5,11,MONSTER KAKA(B319),J Moreira,D J Hall,119,1013,12,2-1/4,1 3 3 4 5 ,1:49.11,8.1,21-22-320,Class 3,HV,1800M,GOOD,"T-1F - ""C"" Course"
6,12,GREAT TREAS-1E(T380),H T Mo,Y S Tsui,115,1019,7,3-1/2,11 11 11 7 6 ,1:49.33,28,21-22-320,Class 3,HV,1800M,GOOD,"T-1F - ""C"" Course"
7,8,HAR HAR HEART(A224),B Shinn,J Size,124,1136,1,4-1/4,5 5 5 6 7 ,1:49.42,18,21-22-320,Class 3,HV,1800M,GOOD,"T-1F - ""C"" Course"
8,9,OWNERS' STAR(B427),A Badel,C S Shum,124,1056,8,5-1/4,8 8 9 12 8 ,1:49.61,12,21-22-320,Class 3,HV,1800M,GOOD,"T-1F - ""C"" Course"
9,1,STIMULATION(B351),T Piccone,A S Cruz,132,1026,11,6,12 12 12 8 9 ,1:49.70,17,21-22-320,Class 3,HV,1800M,GOOD,"T-1F - ""C"" Course"
10,3,WIN WIN(B472),M L Yeung,T P Yung,127,1148,4,6,7 7 7 10 10 ,1:49.72,66,21-22-320,Class 3,HV,1800M,GOOD,"T-1F - ""C"" Course"
11,2,XIANG BAI QI(B336),Z Purton,D E Ferraris,131,1020,5,6,10 9 10 11 11 ,1:49.73,4.5,21-22-320,Class 3,HV,1800M,GOOD,"T-1F - ""C"" Course"
12,10,HOME WIN(C510),L Hewitson,C W Chang,122,1066,9,6-3/4,3 1 1 2 12 ,1:49.83,111,21-22-320,Class 3,HV,1800M,GOOD,"T-1F - ""C"" Course"

1,1,JOYFUL UNION(C232),Z Purton,T P Yung,133,1077,9,-,10 8 1 ,1:09.61,7.8,21-22-321,Class 3,HV,1200M,GOOD,"T-1F - ""C"" Course"
2,2,SHINING ACE(C229),J Moreira,J Size,131,1168,7,1/2,6 6 2 ,1:09.68,4.1,21-22-321,Class 3,HV,1200M,GOOD,"T-1F - ""C"" Course"
3,4,BALLISTIC KING(C231),C Schofield,K H Ting,128,1114,5,1,4 5 3 ,1:09.77,7.4,21-22-321,Class 3,HV,1200M,GOOD,"T-1F - ""C"" Course"
4,11,WINNING -1ELING(C324),S de Sousa,D E Ferraris,116,1297,4,1-1/2,1 1 4 ,1:09.83,11,21-22-321,Class 3,HV,1200M,GOOD,"T-1F - ""C"" Course"
5,9,NORDIC WARRIOR(B371),A Badel,R Gibson,120,1106,3,2,9 10 5 ,1:09.91,8.5,21-22-321,Class 3,HV,1200M,GOOD,"T-1F - ""C"" Course"
6,8,SUPERB DADDY(D235),M L Yeung,L Ho,121,1086,6,2,11 11 6 ,1:09.92,61,21-22-321,Class 3,HV,1200M,GOOD,"T-1F - ""C"" Course"
7,6,VICTORIAM(C186),B Shinn,K W Lui,125,1153,11,2-1/4,5 4 7 ,1:09.96,3.6,21-22-321,Class 3,HV,1200M,GOOD,"T-1F - ""C"" Course"
8,5,SMART LEADER(B456),K Teetan,A S Cruz,125,1136,8,3-1/4,2 2 8 ,1:10.12,17,21-22-321,Class 3,HV,1200M,GOOD,"T-1F - ""C"" Course"
9,12,STAR MAJESTIC(S093),T H So,P O'Sullivan,112,1134,12,4-3/4,12 12 9 ,1:10.35,126,21-22-321,Class 3,HV,1200M,GOOD,"T-1F - ""C"" Course"
10,3,-1ARLESS FIRE(B085),C Y Ho,C Fownes,129,1184,10,4-3/4,8 9 10 ,1:10.36,33,21-22-321,Class 3,HV,1200M,GOOD,"T-1F - ""C"" Course"
11,10,THE RUNNER(D042),K C Leung,D J Whyte,117,1087,1,5-1/4,3 3 11 ,1:10.46,10,21-22-321,Class 3,HV,1200M,GOOD,"T-1F - ""C"" Course"
